Country;PostalCode;Suburb;Region;RegionCode;Province;ProvinceCode;City;Occurrences;Lat_Old;Long_Old
BE;3890;Montenaken;Vlaanderen;VLG;Limbourg;VLI;Hasselt;71;507.209;51.294
BE;3890;Boekhout;Vlaanderen;VLG;Limbourg;VLI;Hasselt;71;507.457;52.333
BE;3890;Jeuk;Vlaanderen;VLG;Limbourg;VLI;Hasselt;71;50.735;52.099
BE;3890;Gingelom;Vlaanderen;VLG;Limbourg;VLI;Hasselt;71;507.479;51.342
BE;3891;Mielen-Boven-Aalst;Vlaanderen;VLG;Limbourg;VLI;Hasselt;71;507.564;52.142
BE;3891;Buvingen;Vlaanderen;VLG;Limbourg;VLI;Hasselt;71;507.526;51.769
BE;3891;Borlo;Vlaanderen;VLG;Limbourg;VLI;Hasselt;71;507.423;51.809
BE;3891;Muizen;Vlaanderen;VLG;Limbourg;VLI;Hasselt;71;507.604;51.793
BE;3900;Overpelt;Vlaanderen;VLG;Limbourg;VLI;Maaseik;72;512.104;54.156
BE;3900;Pelt;Vlaanderen;VLG;Limbourg;VLI;Maaseik;72;512.104;54.156
BE;3910;Neerpelt;Vlaanderen;VLG;Limbourg;VLI;Maaseik;72;512.281;54.427
BE;3910;Sint-Huibrechts-Lille;Vlaanderen;VLG;Limbourg;VLI;Maaseik;72;512.227;54.944
BE;3920;Lommel;Vlaanderen;VLG;Limbourg;VLI;Maaseik;72;512.307;53.135
BE;3930;Hamont-Achel;Vlaanderen;VLG;Limbourg;VLI;Maaseik;72;512.497;55.055
BE;3930;Hamont;Vlaanderen;VLG;Limbourg;VLI;Maaseik;72;512.533;55.473
BE;3930;Achel;Vlaanderen;VLG;Limbourg;VLI;Maaseik;72;51.253;54.798
BE;3940;Hechtel;Vlaanderen;VLG;Limbourg;VLI;Maaseik;72;511.252;53.677
BE;3940;Hechtel-Eksel;Vlaanderen;VLG;Limbourg;VLI;Maaseik;72;511.417;53.761
BE;3941;Eksel;Vlaanderen;VLG;Limbourg;VLI;Maaseik;72;511.518;53.906
BE;3945;Ham;Vlaanderen;VLG;Limbourg;VLI;Hasselt;71;511.008;51.592
BE;3945;Oostham;Vlaanderen;VLG;Limbourg;VLI;Hasselt;71;511.037;51.788
BE;3945;Kwaadmechelen;Vlaanderen;VLG;Limbourg;VLI;Hasselt;71;51.101;51.448
BE;3950;Bocholt;Vlaanderen;VLG;Limbourg;VLI;Maaseik;72;511.734;55.799
BE;3950;Reppel;Vlaanderen;VLG;Limbourg;VLI;Maaseik;72;511.541;55.624
BE;3950;Kaulille;Vlaanderen;VLG;Limbourg;VLI;Maaseik;72;511.876;55.237
BE;3960;Beek;Vlaanderen;VLG;Limbourg;VLI;Maaseik;72;511.552;5.603
BE;3960;Opitter;Vlaanderen;VLG;Limbourg;VLI;Maaseik;72;51.117;56.475
BE;3960;Tongerlo;Vlaanderen;VLG;Limbourg;VLI;Maaseik;72;511.276;56.609
BE;3960;Bree;Vlaanderen;VLG;Limbourg;VLI;Maaseik;72;511.415;55.969
BE;3960;Gerdingen;Vlaanderen;VLG;Limbourg;VLI;Maaseik;72;511.482;55.814
BE;3970;Leopoldsburg;Vlaanderen;VLG;Limbourg;VLI;Hasselt;71;511.167;5.25
BE;3971;Heppen;Vlaanderen;VLG;Limbourg;VLI;Hasselt;71;511.093;5.229
BE;3980;Tessenderlo;Vlaanderen;VLG;Limbourg;VLI;Hasselt;71;510.651;50.886
BE;3990;Wijchmaal;Vlaanderen;VLG;Limbourg;VLI;Maaseik;72;511.351;54.133
BE;3990;Kleine-Brogel;Vlaanderen;VLG;Limbourg;VLI;Maaseik;72;511.727;54.506
BE;3990;Peer;Vlaanderen;VLG;Limbourg;VLI;Maaseik;72;511.303;54.595
BE;3990;Grote-Brogel;Vlaanderen;VLG;Limbourg;VLI;Maaseik;72;511.528;55.059
BE;9000;Gent;Vlaanderen;VLG;Flandre-Orientale;VOV;Gent;44;51.05;37.167
BE;9030;Mariakerke;Vlaanderen;VLG;Flandre-Orientale;VOV;Gent;44;510.748;36.829
BE;9031;Drongen;Vlaanderen;VLG;Flandre-Orientale;VOV;Gent;44;510.507;36.565
BE;9032;Wondelgem;Vlaanderen;VLG;Flandre-Orientale;VOV;Gent;44;51.087;37.091
BE;9040;Sint-Amandsberg;Vlaanderen;VLG;Flandre-Orientale;VOV;Gent;44;510.595;37.494
BE;9041;Oostakker;Vlaanderen;VLG;Flandre-Orientale;VOV;Gent;44;511.012;37.695
BE;9042;Desteldonk;Vlaanderen;VLG;Flandre-Orientale;VOV;Gent;44;511.219;3.787
BE;9042;Sint-Kruis-Winkel;Vlaanderen;VLG;Flandre-Orientale;VOV;Gent;44;511.558;38.163
BE;9042;Mendonk;Vlaanderen;VLG;Flandre-Orientale;VOV;Gent;44;51.147;38.212
BE;9050;Ledeberg;Vlaanderen;VLG;Flandre-Orientale;VOV;Gent;44;510.386;37.446
BE;9050;Gentbrugge;Vlaanderen;VLG;Flandre-Orientale;VOV;Gent;44;510.369;37.651
BE;9051;Afsnee;Vlaanderen;VLG;Flandre-Orientale;VOV;Gent;44;510.317;36.655
BE;9051;Sint-Denijs-Westrem;Vlaanderen;VLG;Flandre-Orientale;VOV;Gent;44;510.213;3.672
BE;9052;Zwijnaarde;Vlaanderen;VLG;Flandre-Orientale;VOV;Gent;44;510.008;37.075
BE;9060;Zelzate;Vlaanderen;VLG;Flandre-Orientale;VOV;Eeklo;43;511.896;38.078
BE;9070;Destelbergen;Vlaanderen;VLG;Flandre-Orientale;VOV;Gent;44;510.595;3.799
BE;9070;Heusden;Vlaanderen;VLG;Flandre-Orientale;VOV;Gent;44;510.281;38.043
BE;9080;Zeveneken;Vlaanderen;VLG;Flandre-Orientale;VOV;Gent;44;511.078;38.905
BE;9080;Zaffelare;Vlaanderen;VLG;Flandre-Orientale;VOV;Gent;44;511.338;38.636
BE;9080;Lochristi;Vlaanderen;VLG;Flandre-Orientale;VOV;Gent;44;510.964;38.319
BE;9080;Beervelde;Vlaanderen;VLG;Flandre-Orientale;VOV;Gent;44;51.083;38.864
BE;9090;Melle;Vlaanderen;VLG;Flandre-Orientale;VOV;Gent;44;510.023;38.053
BE;9090;Gontrode;Vlaanderen;VLG;Flandre-Orientale;VOV;Gent;44;509.838;37.976
BE;9100;Nieuwkerken-Waas;Vlaanderen;VLG;Flandre-Orientale;VOV;Sint-Niklaas;46;511.936;41.778
BE;9100;Sint-Niklaas;Vlaanderen;VLG;Flandre-Orientale;VOV;Sint-Niklaas;46;511.651;41.437
BE;9111;Belsele;Vlaanderen;VLG;Flandre-Orientale;VOV;Sint-Niklaas;46;51.146;40.886
BE;9112;Sinaai-Waas;Vlaanderen;VLG;Flandre-Orientale;VOV;Sint-Niklaas;46;511.579;40.409
BE;9120;Beveren-Waas;Vlaanderen;VLG;Flandre-Orientale;VOV;Sint-Niklaas;46;512.119;42.563
BE;9120;Vrasene;Vlaanderen;VLG;Flandre-Orientale;VOV;Sint-Niklaas;46;51.221;41.909
BE;9120;Haasdonk;Vlaanderen;VLG;Flandre-Orientale;VOV;Sint-Niklaas;46;511.815;42.414
BE;9120;Melsele;Vlaanderen;VLG;Flandre-Orientale;VOV;Sint-Niklaas;46;512.229;4.282
BE;9120;Kallo;Vlaanderen;VLG;Flandre-Orientale;VOV;Sint-Niklaas;46;512.525;42.755
BE;9130;Verrebroek;Vlaanderen;VLG;Flandre-Orientale;VOV;Sint-Niklaas;46;512.554;41.888
BE;9130;Kallo;Vlaanderen;VLG;Flandre-Orientale;VOV;Sint-Niklaas;46;512.525;42.755
BE;9130;Kieldrecht;Vlaanderen;VLG;Flandre-Orientale;VOV;Sint-Niklaas;46;512.891;41.759
BE;9130;Doel;Vlaanderen;VLG;Flandre-Orientale;VOV;Sint-Niklaas;46;51.311;42.642
BE;9140;Temse;Vlaanderen;VLG;Flandre-Orientale;VOV;Sint-Niklaas;46;511.279;42.137
BE;9140;Steendorp;Vlaanderen;VLG;Flandre-Orientale;VOV;Sint-Niklaas;46;511.268;42.703
BE;9140;Tielrode;Vlaanderen;VLG;Flandre-Orientale;VOV;Sint-Niklaas;46;51.113;41.771
BE;9140;Elversele;Vlaanderen;VLG;Flandre-Orientale;VOV;Sint-Niklaas;46;511.181;4.149
BE;9150;Rupelmonde;Vlaanderen;VLG;Flandre-Orientale;VOV;Sint-Niklaas;46;511.293;42.943
BE;9150;Kruibeke;Vlaanderen;VLG;Flandre-Orientale;VOV;Sint-Niklaas;46;511.705;43.144
BE;9150;Bazel;Vlaanderen;VLG;Flandre-Orientale;VOV;Sint-Niklaas;46;511.474;43.013
BE;9160;Lokeren;Vlaanderen;VLG;Flandre-Orientale;VOV;Sint-Niklaas;46;511.036;39.934
BE;9160;Eksaarde;Vlaanderen;VLG;Flandre-Orientale;VOV;Sint-Niklaas;46;511.488;39.681
BE;9160;Daknam;Vlaanderen;VLG;Flandre-Orientale;VOV;Sint-Niklaas;46;511.258;39.824
BE;9170;Sint-Gillis-Waas;Vlaanderen;VLG;Flandre-Orientale;VOV;Sint-Niklaas;46;512.191;41.237
BE;9170;Meerdonk;Vlaanderen;VLG;Flandre-Orientale;VOV;Sint-Niklaas;46;512.667;4.15
BE;9170;Sint-Pauwels;Vlaanderen;VLG;Flandre-Orientale;VOV;Sint-Niklaas;46;511.939;40.965
BE;9170;De Klinge;Vlaanderen;VLG;Flandre-Orientale;VOV;Sint-Niklaas;46;512.563;40.904
BE;9180;Moerbeke-Waas;Vlaanderen;VLG;Flandre-Orientale;VOV;Gent;44;511.741;3.93
BE;9185;Wachtebeke;Vlaanderen;VLG;Flandre-Orientale;VOV;Gent;44;511.685;38.718
BE;9190;Kemzeke;Vlaanderen;VLG;Flandre-Orientale;VOV;Sint-Niklaas;46;512.098;40.743
BE;9190;Stekene;Vlaanderen;VLG;Flandre-Orientale;VOV;Sint-Niklaas;46;512.099;40.365
BE;9200;Grembergen;Vlaanderen;VLG;Flandre-Orientale;VOV;Dendermonde;42;510.541;41.046
BE;9200;Sint-Gillis-Dendermonde;Vlaanderen;VLG;Flandre-Orientale;VOV;Dendermonde;42;51.019;41.115
BE;9200;Baasrode;Vlaanderen;VLG;Flandre-Orientale;VOV;Dendermonde;42;510.381;41.546
BE;9200;Schoonaarde;Vlaanderen;VLG;Flandre-Orientale;VOV;Dendermonde;42;510.039;40.152
BE;9200;Oudegem;Vlaanderen;VLG;Flandre-Orientale;VOV;Dendermonde;42;510.102;40.619
BE;9200;Dendermonde;Vlaanderen;VLG;Flandre-Orientale;VOV;Dendermonde;42;510.287;41.011
BE;9200;Appels;Vlaanderen;VLG;Flandre-Orientale;VOV;Dendermonde;42;510.322;40.614
BE;9200;Mespelare;Vlaanderen;VLG;Flandre-Orientale;VOV;Dendermonde;42;509.961;40.688
BE;9220;Hamme;Vlaanderen;VLG;Flandre-Orientale;VOV;Dendermonde;42;510.982;4.137
BE;9220;Moerzeke;Vlaanderen;VLG;Flandre-Orientale;VOV;Dendermonde;42;510.691;41.614
BE;9230;Wetteren;Vlaanderen;VLG;Flandre-Orientale;VOV;Dendermonde;42;510.053;38.834
BE;9230;Westrem;Vlaanderen;VLG;Flandre-Orientale;VOV;Dendermonde;42;509.691;3.862
BE;9230;Massemen;Vlaanderen;VLG;Flandre-Orientale;VOV;Dendermonde;42;509.809;38.739
BE;9240;Zele;Vlaanderen;VLG;Flandre-Orientale;VOV;Dendermonde;42;510.657;40.403
BE;9250;Waasmunster;Vlaanderen;VLG;Flandre-Orientale;VOV;Dendermonde;42;511.057;40.857
BE;9255;Opdorp;Vlaanderen;VLG;Flandre-Orientale;VOV;Dendermonde;42;510.281;4.218
BE;9255;Buggenhout;Vlaanderen;VLG;Flandre-Orientale;VOV;Dendermonde;42;510.159;42.017
BE;9260;Serskamp;Vlaanderen;VLG;Flandre-Orientale;VOV;Dendermonde;42;509.885;39.266
BE;9260;Wichelen;Vlaanderen;VLG;Flandre-Orientale;VOV;Dendermonde;42;510.053;39.768
BE;9260;Schellebelle;Vlaanderen;VLG;Flandre-Orientale;VOV;Dendermonde;42;510.109;39.085
BE;9270;Kalken;Vlaanderen;VLG;Flandre-Orientale;VOV;Dendermonde;42;510.384;39.186
BE;9270;Laarne;Vlaanderen;VLG;Flandre-Orientale;VOV;Dendermonde;42;510.308;38.508
BE;9280;Denderbelle;Vlaanderen;VLG;Flandre-Orientale;VOV;Dendermonde;42;510.014;40.907
BE;9280;Wieze;Vlaanderen;VLG;Flandre-Orientale;VOV;Dendermonde;42;509.769;40.788
BE;9280;Lebbeke;Vlaanderen;VLG;Flandre-Orientale;VOV;Dendermonde;42;510.046;41.346
BE;9290;Uitbergen;Vlaanderen;VLG;Flandre-Orientale;VOV;Dendermonde;42;510.215;39.551
BE;9290;Overmere;Vlaanderen;VLG;Flandre-Orientale;VOV;Dendermonde;42;510.469;39.466
BE;9290;Berlare;Vlaanderen;VLG;Flandre-Orientale;VOV;Dendermonde;42;510.333;4
BE;9300;Aalst;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;50.936;40.355
BE;9308;Hofstade;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;509.613;40.266
BE;9308;Gijzegem;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;50.986;40.494
BE;9310;Meldert;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;509.345;4.135
BE;9310;Herdersem;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;509.719;40.667
BE;9310;Moorsel;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;509.474;40.983
BE;9310;Baardegem;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;509.548;4.142
BE;9320;Erembodegem;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;50.919;40.504
BE;9320;Nieuwerkerken;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;509.239;40.043
BE;9340;Impe;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;509.605;39.501
BE;9340;Wanzele;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;509.742;39.564
BE;9340;Smetlede;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;509.662;3.928
BE;9340;Lede;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;509.663;39.859
BE;9340;Oordegem;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;509.573;3.902
BE;9400;Appelterre-Eichem;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;50.816;39.781
BE;9400;Okegem;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.556;40.552
BE;9400;Ninove;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.278;40.266
BE;9400;Nederhasselt;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.465;3.975
BE;9400;Lieferinge;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;507.925;40.519
BE;9400;Voorde;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.231;39.493
BE;9400;Denderwindeke;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;507.973;40.251
BE;9401;Pollare;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.171;4.006
BE;9402;Meerbeke;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.244;40.367
BE;9403;Neigem;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.027;40.599
BE;9404;Aspelare;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.419;39.574
BE;9406;Outer;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.419;39.987
BE;9420;Vlekkem;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;509.359;39.306
BE;9420;Burst;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;50.915;39.164
BE;9420;Bambrugge;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;509.212;39.299
BE;9420;Ottergem;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;509.342;39.471
BE;9420;Erpe-Mere;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;509.215;3.932
BE;9420;Erondegem;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;509.412;39.561
BE;9420;Erpe;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;509.357;39.722
BE;9420;Aaigem;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.892;39.367
BE;9420;Mere;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;50.9;38.667
BE;9450;Denderhoutem;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.723;40.182
BE;9450;Heldergem;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;50.878;39.579
BE;9450;Haaltert;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;509.063;40.009
BE;9451;Kerksken;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.907;39.948
BE;9470;Denderleeuw;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.851;4.076
BE;9472;Iddergem;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.763;40.443
BE;9473;Welle;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.988;4.056
BE;9500;Onkerzele;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;507.821;39.114
BE;9500;Ophasselt;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.173;38.929
BE;9500;Zarlardinge;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;507.621;38.285
BE;9500;Geraardsbergen;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;507.734;38.822
BE;9500;Overboelare;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;507.638;38.637
BE;9500;Nederboelare;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;50.776;38.715
BE;9500;Moerbeke;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;507.525;39.172
BE;9500;Goeferdinge;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;507.661;38.398
BE;9500;Viane;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;507.423;39.248
BE;9506;Idegem;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.018;3.926
BE;9506;Schendelbeke;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;507.987;38.988
BE;9506;Zandbergen;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.028;39.664
BE;9506;Nieuwenhove;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;507.889;3.993
BE;9506;Waarbeke;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;507.776;3.968
BE;9506;Smeerebbe-Vloerzegem;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;50.817;39.277
BE;9506;Grimminge;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;507.943;3.952
BE;9520;Sint-Lievens-Houtem;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;509.197;38.623
BE;9520;Bavegem;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;509.444;3.865
BE;9520;Zonnegem;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;509.268;39.087
BE;9520;Vlierzele;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;509.317;38.959
BE;9520;Oombergen;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.986;38.334
BE;9521;Letterhoutem;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;509.277;38.797
BE;9550;Sint-Antelinks;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.498;39.265
BE;9550;Woubrechtegem;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.736;39.158
BE;9550;Sint-Lievens-Esse;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.566;38.879
BE;9550;Steenhuize-Wijnhuize;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.397;38.881
BE;9550;Herzele;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.868;38.901
BE;9550;Hillegem;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.957;38.531
BE;9551;Ressegem;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.911;39.113
BE;9552;Borsbeke;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;509.063;3.89
BE;9570;Lierde;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;508.041;3.844
BE;9570;Deftinge;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;507.866;38.398
BE;9570;Sint-Maria-Lierde;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;508.217;38.481
BE;9571;Hemelveerdegem;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;508.073;38.576
BE;9572;Sint-Martens-Lierde;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;508.037;38.254
BE;9600;Renaix;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;507.457;36.005
BE;9620;Sint-Maria-Oudenhove;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.336;37.956
BE;9620;Grotenberge;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.733;38.228
BE;9620;Elene;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;50.89;3.81
BE;9620;Sint-Goriks-Oudenhove;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.528;37.861
BE;9620;Zottegem;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.696;38.105
BE;9620;Oombergen;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.986;38.334
BE;9620;Erwetegem;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.555;38.144
BE;9620;Velzeke-Ruddershove;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.829;37.829
BE;9620;Strijpen;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;50.868;3.788
BE;9620;Godveerdegem;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.593;38.209
BE;9620;Leeuwergem;Vlaanderen;VLG;Flandre-Orientale;VOV;Aalst;41;508.872;38.116
BE;9630;Paulatem;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;50.897;37.177
BE;9630;Dikkele;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;509.047;37.403
BE;9630;Sint-Blasius-Boekel;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;508.523;37.224
BE;9630;Zwalm;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;50.882;37.277
BE;9630;Beerlegem;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;50.906;3.717
BE;9630;Rozebeke;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;508.495;37.522
BE;9630;Roborst;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;508.666;3.753
BE;9630;Sint-Maria-Latem;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;508.901;37.064
BE;9630;Munkzwalm;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;508.768;3.735
BE;9630;Sint-Denijs-Boekel;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;508.651;37.116
BE;9630;Hundelgem;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;508.889;37.512
BE;9630;Meilegem;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;509.054;36.982
BE;9636;Nederzwalm-Hermelgem;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;508.833;36.833
BE;9660;Elst;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;508.302;37.392
BE;9660;Sint-Maria-Oudenhove;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;50.833;3.638
BE;9660;Opbrakel;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;50.792;37.486
BE;9660;Nederbrakel;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;50.801;37.626
BE;9660;Everbeek;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;507.626;38.085
BE;9660;Brakel;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;50.801;37.626
BE;9660;Michelbeke;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;508.355;37.625
BE;9660;Zegelsem;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;508.189;37.178
BE;9661;Parike;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;507.849;37.975
BE;9667;Sint-Maria-Horebeke;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;508.388;36.875
BE;9667;Sint-Kornelis-Horebeke;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;508.345;36.983
BE;9667;Horebeke;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;508.367;36.929
BE;9680;Maarke-Kerkem;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;508.204;36.653
BE;9680;Etikhove;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;508.116;36.249
BE;9680;Maarkedal;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;50.816;36.451
BE;9681;Nukerke;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;507.956;35.949
BE;9688;Schorisse;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;508.031;36.763
BE;9690;Kwaremont;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;507.768;35.238
BE;9690;Ruien;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;507.686;34.858
BE;9690;Zulzeke;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;507.917;35.705
BE;9690;Berchem;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;50.779;35.267
BE;9690;Kluisbergen;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;50.779;35.267
BE;9700;Volkegem;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;508.411;36.402
BE;9700;Ename;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;508.585;36.366
BE;9700;Heurne;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;50.881;3.626
BE;9700;Mullem;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;508.967;36.053
BE;9700;Oudenaarde;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;508.517;36.089
BE;9700;Melden;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;508.145;35.654
BE;9700;Welden;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;508.768;36.545
BE;9700;Ooike;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;508.711;35.524
BE;9700;Leupegem;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;508.362;36.124
BE;9700;Edelare;Vlaanderen;VLG;Flandre-Orientale;VOV;Oudenaarde;45;50.833;36.279
